Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,Code,Label,2_Merkmal_Code,2_Merkmal_Label,Code_Monat,Monat,Ankuenfte,Uebernachtungen
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,07,July,1070071,5709434
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,08,August,1144363,5802579
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,09,September,913446,4183912
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,10,October,736892,3419058
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,11,November,76148,461976
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,12,December,44298,311727
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,01,January,213577,557846
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,02,February,232216,628511
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,03,March,110611,357760
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,04,April,19259,113448
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,05,May,94321,292055
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,06,June,217531,577177
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,07,July,320426,892335
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,08,August,352278,1000051
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,09,September,354016,918339
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,10,October,334076,939558
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,11,November,54765,246079
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,12,December,35309,173015
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,01,January,10782764,26870118
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,02,February,11864052,29889566
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,03,March,5347787,15832200
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,04,April,913120,4338990
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,05,May,3415066,11077157
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,06,June,9065889,29106503
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,07,July,13820457,45485852
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,08,August,15168754,49483546
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,09,September,13653143,41060688
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,10,October,10341654,33221082
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,11,November,2276899,9273670
45412,Monatserhebung im Tourismus,JAHR,Jahr,2020,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,12,December,1495500,6674608
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,01,January,182705,891004
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,02,February,225132,1027580
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,03,March,303187,1284254
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,04,April,269054,1173820
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,05,May,494073,1733352
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,06,June,1068748,3294403
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,07,July,1820111,4992451
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,08,August,2021902,6077670
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,09,September,1875603,5112195
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,10,October,1871309,4843005
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,11,November,1126269,3031394
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,08,Baden-Württemberg,MONAT,Monate,12,December,733984,2152498
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,01,January,249792,1134409
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,02,February,308731,1355881
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,03,March,420668,1718574
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,04,April,366334,1537257
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,05,May,808804,2773306
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,06,June,1912552,6174276
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,07,July,3235361,9525824
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,08,August,3559826,11324711
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,09,September,3169367,9404951
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,10,October,2979280,8406989
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,11,November,1498543,4345367
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,09,Bayern,MONAT,Monate,12,December,1041565,3268268
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,01,January,80878,284435
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,02,February,86653,293644
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,03,March,119645,379115
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,04,April,110419,355646
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,05,May,143714,418880
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,06,June,311599,806546
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,07,July,630108,1689577
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,08,August,842140,2329505
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,09,September,756313,1961079
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,10,October,903164,2437101
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,11,November,681442,1771471
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,11,Berlin,MONAT,Monate,12,December,462512,1233121
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,01,January,45880,240006
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,02,February,49447,240527
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,03,March,73215,322118
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,04,April,66318,305753
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,05,May,116309,448436
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,06,June,322019,1009640
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,07,July,541067,1771961
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,08,August,602187,1916987
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,09,September,488445,1361271
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,10,October,435715,1248689
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,11,November,254659,714833
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,12,Brandenburg,MONAT,Monate,12,December,170087,526291
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,01,January,17016,51381
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,02,February,18710,53880
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,03,March,24657,69969
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,04,April,22008,61083
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,05,May,31920,76262
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,06,June,59304,122887
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,07,July,102206,203980
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,08,August,122337,250695
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,09,September,113002,224226
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,10,October,116968,235117
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,11,November,92187,179622
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,04,Bremen,MONAT,Monate,12,December,65217,132666
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,01,January,49457,139890
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,02,February,55552,152426
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,03,March,72514,186676
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,04,April,63848,165722
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,05,May,81815,196711
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,06,June,215277,472381
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,07,July,435393,985615
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,08,August,577519,1365942
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,09,September,463461,1033929
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,10,October,554843,1253815
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,11,November,417558,889861
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,02,Hamburg,MONAT,Monate,12,December,336410,716232
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,01,January,170757,691678
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,02,February,187006,745898
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,03,March,242906,921996
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,04,April,214699,846477
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,05,May,267881,949997
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,06,June,540913,1524726
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,07,July,855796,2216606
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,08,August,959144,2549021
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,09,September,1013618,2469080
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,10,October,1002391,2517336
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,11,November,771261,1935385
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,06,Hessen,MONAT,Monate,12,December,520511,1416121
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,01,January,29619,210866
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,02,February,28886,227447
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,03,March,39841,292138
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,04,April,32972,281105
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,05,May,39713,311141
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,06,June,709706,3187766
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,07,July,1109204,5788011
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,08,August,1168176,6323667
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,09,September,884724,4133259
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,10,October,827556,3521757
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,11,November,350004,1329511
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,MONAT,Monate,12,December,237956,943283
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,01,January,149616,633062
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,02,February,156858,695388
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,03,March,220327,900498
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,04,April,193887,865190
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,05,May,434856,1610944
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,06,June,944188,3444616
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,07,July,1402979,5303484
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,08,August,1534530,5971628
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,09,September,1390807,4576974
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,10,October,1300765,4376942
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,11,November,743239,2179320
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,03,Niedersachsen,MONAT,Monate,12,December,446294,1471574
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,01,January,221825,898773
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,02,February,242821,983692
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,03,March,335675,1234976
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,04,April,298477,1117746
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,05,May,407234,1376210
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,06,June,860430,2381611
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,07,July,1278414,3447397
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,08,August,1653484,4172512
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,09,September,1686874,3966486
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,10,October,1745965,4252367
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,11,November,1399087,3299184
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,MONAT,Monate,12,December,950667,2434513
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,01,January,56185,262885
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,02,February,65036,301805
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,03,March,88426,373788
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,04,April,81984,345357
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,05,May,205613,663459
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,06,June,526196,1516417
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,07,July,696641,1992426
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,08,August,838053,2465022
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,09,September,851598,2282411
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,10,October,809533,2165398
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,11,November,425631,1104940
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,07,Rheinland-Pfalz,MONAT,Monate,12,December,252223,738743
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,01,January,13338,67847
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,02,February,14832,75212
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,03,March,21081,92725
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,04,April,19365,88679
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,05,May,23079,97875
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,06,June,57018,191252
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,07,July,83221,269103
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,08,August,94781,311369
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,09,September,92279,274608
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,10,October,86720,265875
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,11,November,63494,199478
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,10,Saarland,MONAT,Monate,12,December,39850,138168
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,01,January,60210,288212
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,02,February,73136,343760
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,03,March,103290,440231
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,04,April,94986,408626
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,05,May,124963,492194
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,06,June,345875,1010645
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,07,July,680380,1843353
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,08,August,784431,2244627
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,09,September,749767,1931228
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,10,October,729085,1958607
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,11,November,351154,950659
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,14,Sachsen,MONAT,Monate,12,December,104359,384677
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,01,January,35643,134767
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,02,February,39400,149968
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,03,March,56666,205104
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,04,April,53887,200414
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,05,May,75246,247264
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,06,June,197074,526967
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,07,July,322847,860481
